Date;Soybeans_Futures;Agriculture_ETF;Soybean_ETF;Corn_ETF;ADM;Bunge;Corteva;FMC;Mosaic;Andersons;VillageFarms;Nutrien;CFIndustries;Deere
2024-07-29;1054.75;21.911688;22.549999;18.07;59.842255;108.143272;54.584408;55.207912;27.877844;52.678963;1.11;48.201035;71.998802;368.964966
2024-07-30;1027.25;22.097145;22.17;17.799999;59.085953;109.085968;54.653301;54.435192;28.221428;53.331001;1.13;48.574318;73.735336;364.068573
2024-07-31;1028.5;22.013691;22.309999;17.66;58.622719;100.201797;55.214302;54.332775;28.412306;53.068233;1.135;49.005024;73.69677;364.2742
2024-08-01;1022.0;21.568594;22.120001;17.65;57.176296;98.144997;52.163246;59.900116;27.543806;51.793358;1.11;47.751186;73.127571;350.495697
2024-08-02;1029.25;21.596413;22.450001;17.84;55.692059;93.717194;50.765659;57.898476;26.131302;49.642601;1.03;45.865639;70.638527;346.421814
2024-08-05;1044.25;21.828234;22.700001;17.93;55.00193;90.851021;50.499928;57.405052;25.310526;46.109901;0.971;45.21479;70.291214;337.696442
2024-08-06;1028.5;21.995142;22.33;17.82;54.793953;90.755791;50.371979;56.986107;25.759089;46.450527;1.0;45.157364;70.81218;338.891174
2024-08-07;1020.25;22.319693;22.26;17.75;55.00193;91.117645;49.978294;57.02335;25.386879;45.983395;0.98;45.061649;70.715706;338.812866
2024-08-08;1009.75;22.050781;22.01;17.57;55.285549;92.736404;50.73613;57.200237;25.59684;46.859268;1.02;44.056664;76.726044;341.907379
2024-08-09;1028.0;22.449512;21.92;17.5;55.247734;92.250778;50.745979;56.930248;25.816351;45.817947;0.964;43.970524;76.976898;338.861786
2024-08-12;1012.0;22.236238;21.67;17.709999;54.897938;92.317444;50.411346;55.53376;26.112217;45.428669;0.968;44.190662;77.999519;337.862946
2024-08-13;989.0;22.022963;21.15;17.559999;55.191013;91.984161;50.913292;57.060585;26.818466;46.693821;1.01;44.506516;78.076698;343.327332
2024-08-14;979.75;22.032236;21.25;17.68;55.191013;91.184303;51.169193;57.181614;26.379444;46.615967;1.01;43.922665;77.710098;344.003021
2024-08-15;951.5;22.013691;21.25;17.549999;55.644787;91.422348;51.927029;58.075371;26.436708;47.511307;1.02;44.353374;77.447983;365.52771
2024-08-16;938.75;22.11569;21.07;17.34;55.862228;91.898468;52.950611;58.838783;26.455797;48.873779;1.15;44.774513;78.603203;370.091217
2024-08-19;956.25;22.514423;21.469999;17.700001;56.419998;92.301231;53.452564;60.700768;26.67531;48.396908;1.11;45.310501;78.768234;365.184967
2024-08-20;957.25;22.681334;21.49;17.629999;55.786591;91.275124;52.753769;58.941196;26.016779;47.443184;1.07;44.793652;77.719795;364.871582
2024-08-21;963.0;22.690605;21.6;17.59;56.463551;92.377953;53.423035;59.555653;26.646677;47.618359;1.09;45.702927;77.787758;369.239197
2024-08-22;941.25;22.699879;21.110001;17.360001;56.492149;92.512207;53.68877;59.49979;26.532148;47.521038;1.05;45.147793;76.574287;368.788727
2024-08-23;952.0;22.885334;21.35;17.32;57.683971;94.593163;54.702511;60.868347;27.219313;48.57209;1.07;46.171921;78.059578;373.28363
2024-08-26;959.75;23.154247;21.530001;17.15;57.9128;96.501526;54.771408;60.691463;27.343382;49.214394;1.06;46.497349;79.253624;375.154053
2024-08-27;967.5;23.200611;21.65;17.360001;57.741177;96.204254;54.682831;60.589054;27.572437;48.747261;1.01;46.363346;79.234207;368.191376
2024-08-28;958.5;23.117157;21.450001;17.25;58.122559;96.683739;55.115883;60.616982;27.35293;48.766727;1.05;45.741215;79.457466;370.120544
2024-08-29;973.75;23.06152;21.74;17.469999;58.008148;96.913879;56.100094;60.886971;27.30521;49.078144;1.07;46.191067;80.50592;373.9104
2024-08-30;982.0;23.070791;21.860001;17.700001;58.151165;97.220757;56.395355;60.123554;27.267033;49.603672;1.03;46.3442;80.661232;377.749146
2024-09-03;997.0;22.885334;22.17;17.959999;57.798382;95.226105;54.855415;58.317429;26.198112;47.822723;1.0;44.449085;76.797585;377.700226
2024-09-04;1006.0;22.54224;22.33;18.16;58.561146;96.098763;54.786316;58.717758;26.112217;47.316662;1.01;44.956367;77.787758;383.830505
2024-09-05;1008.25;22.709152;22.450001;18.040001;57.273983;94.689064;54.401329;58.336052;25.535151;47.803261;1.0;44.51609;76.244232;375.741638
2024-09-06;989.25;22.458786;22.030001;17.889999;56.701916;94.401375;54.6185;56.120281;24.602226;46.518646;1.0;44.343803;76.263649;373.655792
2024-09-09;1000.0;22.857515;22.290001;17.93;56.730515;94.861687;55.082458;56.85577;24.102104;45.564919;0.99;44.114094;76.176285;379.208313
2024-09-10;977.5;22.709152;21.889999;17.85;56.301464;92.2341;54.667862;56.939556;23.60198;44.922607;0.99;43.310101;74.535675;379.276855
2024-09-11;979.75;23.200611;21.940001;17.9;56.253792;91.965599;54.440815;57.293335;23.938601;44.484669;1.0;43.702526;75.186081;380.540131
2024-09-12;991.5;23.135702;22.200001;17.950001;56.844925;92.473846;54.983746;57.721596;24.217518;45.136711;0.98;44.190662;75.42878;378.983093
2024-09-13;986.75;23.35825;22.120001;18.16;57.57909;93.384872;55.901783;59.127392;25.381266;46.615967;0.999;44.736229;76.836403;386.503998
2024-09-16;1004.5;23.497341;22.040001;18.09;57.59816;93.298561;55.546413;58.987747;24.45796;46.985775;0.982;44.583088;77.399452;386.484406
2024-09-17;1006.0;23.617887;22.129999;18.16;57.645832;93.682152;56.306515;58.969124;24.669552;47.812996;0.99;44.889366;79.0886;389.637695
2024-09-18;1014.0;23.775526;22.24;18.110001;57.712574;93.701324;56.70137;59.11808;24.890757;47.744873;0.976;44.812798;79.107994;392.761597
2024-09-19;1013.25;23.766253;22.200001;17.92;59.543213;96.242607;57.846447;59.807018;25.708267;48.766727;0.98;45.8465;80.700066;401.242218
2024-09-20;1012.0;23.608614;22.17;17.74;58.503944;94.746605;56.839573;57.758839;24.582991;48.57209;0.85;45.042511;79.224503;397.48175
2024-09-23;1039.25;24.062984;22.719999;18.17;58.07489;93.442413;57.254169;59.173943;24.371399;48.416378;0.91;45.444504;80.835968;400.478394
2024-09-24;1042.25;24.239168;22.82;18.17;57.903263;93.077988;57.106094;60.188725;24.621464;48.86404;0.909;45.645496;82.40863;402.378235
2024-09-25;1053.25;24.406078;23.030001;18.23;55.433819;90.833992;56.415104;59.555653;24.38102;47.501575;0.909;45.166931;81.389313;398.500214
2024-09-26;1041.0;24.517353;22.77;18.15;56.606564;91.936829;57.273907;61.417637;25.515913;48.718063;0.9;46.573917;82.525116;402.946167
2024-09-27;1065.75;24.619352;23.200001;18.27;57.207245;93.720512;57.82671;61.520054;25.987185;48.737534;0.905;46.699738;83.136688;409.340851
2024-09-30;1057.0;24.192802;23.049999;18.49;56.959343;92.675232;58.034008;61.933315;25.756357;48.795918;0.93;46.515842;83.292015;410.127045
2024-10-01;1057.25;23.65498;23.040001;18.67;56.749588;93.672562;57.244297;61.679714;26.016035;48.747074;0.902;47.716003;84.660797;409.252441
2024-10-02;1056.0;23.673527;23.02;18.780001;56.053562;92.972519;57.885937;61.454296;26.064125;48.112095;0.897;48.228973;85.573341;409.301605
2024-10-03;1046.0;23.69207;22.879999;18.639999;55.748459;92.704002;57.343014;60.12059;25.765976;47.340347;0.907;48.335438;86.680008;401.685303
2024-10-04;1037.75;23.543705;22.68;18.469999;56.473083;94.142456;57.579926;60.092407;25.900625;48.688461;0.9;48.219296;87.514862;400.948303
2024-10-07;1034.0;23.35825;22.639999;18.549999;56.120304;94.880875;56.721111;59.247093;24.756109;48.844761;0.885;48.016045;85.592735;399.031952
2024-10-08;1016.25;23.497341;22.290001;18.379999;54.871281;94.209595;56.158436;58.213928;24.823437;48.297699;0.874;47.009457;84.272491;393.371368
2024-10-09;1020.25;23.710617;22.33;18.370001;54.318279;92.416306;55.773457;57.725529;24.304077;48.121861;0.87;47.454681;84.893784;398.481628
2024-10-10;1014.75;23.886801;22.23;18.299999;54.623386;92.119026;55.822807;56.711155;25.381266;47.565029;0.874;47.454681;85.689812;398.756805
2024-10-11;1005.5;24.072256;22.040001;18.23;55.271732;92.991692;56.109081;56.974136;25.160057;47.848328;0.919;47.474033;85.243263;403.984924
2024-10-14;996.0;23.933165;21.82;17.83;55.214527;92.272461;57.017254;58.918362;25.150438;47.858097;0.928;46.980423;84.45694;400.682922
2024-10-15;991.0;24.100075;21.620001;17.57;54.985691;90.795639;56.563168;58.007298;24.554138;47.19381;0.915;46.360985;82.583359;395.051819
2024-10-16;980.0;23.85898;21.469999;17.700001;55.576836;91.21759;58.191952;58.918362;25.063881;47.91671;0.933;46.457771;82.107674;402.304443
2024-10-17;988.75;23.803345;21.49;17.690001;55.901012;91.677895;58.191952;58.721119;24.97732;48.18047;0.92;46.748135;83.272598;398.147491
2024-10-18;970.0;23.552979;21.24;17.58;53.774815;85.876106;58.646038;58.880791;25.256237;47.105888;0.93;46.148056;81.53492;401.675507
2024-10-21;981.0;23.515888;21.34;17.700001;53.51738;85.204826;58.488091;58.542664;25.02541;46.24622;0.899;45.789944;81.719368;399.936005
2024-10-22;991.75;23.423159;21.629999;17.940001;53.097855;85.703499;58.359764;58.589626;25.429354;45.708931;0.922;46.573917;81.437851;399.631409
2024-10-23;997.5;23.367523;21.68;18.059999;53.469707;85.339073;60.008293;58.336033;25.458206;45.249786;0.92;46.235161;81.709663;401.587036
2024-10-24;996.25;23.005882;21.700001;18.15;53.870155;86.509033;59.998421;57.763096;25.689035;45.435398;0.907;46.264198;80.787437;403.975128
2024-10-25;987.75;23.033701;21.549999;17.959999;53.927364;86.096672;59.573952;58.232719;25.91024;45.503784;0.91;46.351307;80.758308;400.889313
2024-10-28;974.0;23.219156;21.33;17.809999;54.575718;86.182976;60.343914;57.800667;26.208393;46.158302;0.901;46.796524;79.515732;405.233032
2024-10-29;965.25;23.48807;21.18;17.9;53.698536;84.236259;60.008293;56.523304;25.669796;45.083721;0.913;46.138371;78.981804;399.031952
2024-10-30;976.5;23.673527;21.41;17.85;52.945305;82.337494;60.778259;62.571999;26.131451;44.71249;0.882;46.419056;79.389526;397.705261
2024-10-31;982.5;23.645706;21.549999;17.889999;52.640202;80.572983;60.136616;61.041031;25.737123;44.351051;0.877;46.148056;79.826378;397.705261
2024-11-01;982.5;23.478796;21.5;17.950001;52.096733;79.230408;60.077393;59.31284;25.862152;44.155666;0.859;46.806206;81.602882;393.508972
2024-11-04;987.25;23.497341;21.549999;17.93;52.726009;80.553795;60.422886;59.594608;27.24711;44.761341;0.867;49.148449;83.884193;394.747223
2024-11-05;993.75;23.497341;21.620001;18.030001;49.579613;81.320976;60.955948;59.754284;27.006668;42.407021;0.899;49.003273;84.029808;393.459839
2024-11-06;994.5;23.321157;21.610001;18.26;50.780964;82.241585;60.946075;57.227734;26.535395;47.731102;0.8;47.919254;80.651535;398.707642
2024-11-07;1015.5;23.840435;22.030001;18.379999;50.046806;83.248512;57.885937;57.143204;27.256727;47.07658;0.887;47.367569;82.165932;404.063599
2024-11-08;1016.75;23.617887;22.120001;18.48;49.703564;83.545807;57.579926;56.072472;26.670044;47.799484;0.829;46.76749;81.263107;387.258698
2024-11-11;1011.75;23.534431;21.940001;18.35;49.922855;84.149948;57.767479;55.499538;26.95858;47.389191;0.78;47.261105;82.593063;395.700439
2024-11-12;1003.5;23.729162;21.73;18.25;49.03614;83.871857;56.395355;52.540939;24.871525;45.962921;0.804;45.480225;81.758209;386.954041
2024-11-13;1004.25;23.803345;21.549999;18.129999;49.455662;83.066322;56.918537;52.343697;25.121588;45.777309;0.794;45.306007;82.719269;382.728271
2024-11-14;985.75;24.007347;21.290001;17.92;50.065872;84.447227;56.671753;52.108891;25.313942;45.953159;0.8;44.880142;83.23378;387.828705
2024-11-15;998.5;24.109348;21.370001;18.07;50.866772;86.883026;54.500038;51.085121;25.371647;47.154732;0.784;44.705925;85.020706;392.064331
2024-11-18;1009.75;24.183531;21.6;18.209999;50.256561;88.226082;56.257156;51.874081;24.823437;47.223118;0.773;44.134884;85.323402;397.548035
2024-11-19;998.5;24.313349;21.41;18.16;50.523533;86.467552;57.491081;52.230995;24.419489;46.099682;0.77;44.096169;85.479637;393.184631
2024-11-20;990.5;24.443171;21.24;18.290001;51.028862;85.105179;58.004391;53.724373;24.467579;46.490448;0.773;44.415562;87.793861;397.970581
2024-11-21;977.75;24.396805;21.02;18.08;51.192478;85.385384;59.978672;54.785717;25.05426;46.783516;0.77;45.364079;88.506676;429.988281
2024-11-22;983.5;24.582262;21.09;18.07;51.134735;84.68969;60.442627;55.170803;25.035027;47.096123;0.765;45.42215;87.676682;438.94104
2024-11-25;985.75;24.600809;21.209999;17.92;51.019238;85.453018;63.305336;56.936569;25.227381;47.965557;0.787;45.296326;85.333176;454.704193
2024-11-26;983.5;24.823357;21.209999;17.77;51.702579;86.631813;62.436661;56.326065;24.429108;46.71513;0.781;44.425243;86.065521;453.082672
2024-11-27;988.75;24.934629;21.24;17.74;52.328163;85.907143;61.696301;55.884624;24.746494;46.822594;0.796;44.609138;86.573288;457.957062
2024-11-29;989.5;24.814083;21.200001;17.870001;52.549526;86.709106;61.439644;55.499538;25.448587;46.636982;0.787;45.160824;87.549751;457.858765
2024-12-02;985.25;24.628626;21.02;17.92;52.231918;86.081047;61.598022;55.771915;26.52578;47.232883;0.787;46.235161;88.819145;454.959717
2024-12-03;991.75;24.517353;21.129999;17.879999;51.173225;85.279091;61.370358;55.912804;26.52578;46.754208;0.789;47.212708;91.924309;451.323578
2024-12-04;983.75;24.619352;20.99;17.76;49.825809;83.636505;60.548782;55.4244;25.698652;45.865234;0.794;46.506165;89.346436;448.385132
2024-12-05;993.75;25.036631;21.139999;18.0;50.31665;83.288666;60.162746;53.714985;24.826197;45.073948;0.778;46.535202;87.266579;440.385651
2024-12-06;993.75;25.268452;21.200001;18.18;49.488949;81.162971;58.885849;53.142052;24.797113;44.497574;0.777;46.390022;86.358459;436.336761
2024-12-09;990.0;25.370453;21.1;18.24;50.02792;82.612312;59.133308;54.644833;25.213955;45.386559;0.793;47.212708;86.143639;441.653381
2024-12-10;994.75;25.574455;21.219999;18.5;50.124165;81.848991;58.816555;53.771339;25.02977;44.790646;0.863;46.990101;86.749039;436.297455
2024-12-11;995.5;25.490999;21.299999;18.48;50.932617;81.926292;59.172897;53.019947;25.950697;45.347477;0.862;46.341629;87.705978;440.297241
2024-12-12;995.75;25.463181;21.27;18.379999;51.086613;80.766815;58.697773;51.188438;25.844061;44.360813;0.802;46.390022;88.008682;431.894806
2024-12-13;988.25;25.630091;21.09;18.26;50.432148;79.858566;58.885849;50.249199;25.970083;43.95052;0.8;46.631989;87.393509;432.838196
2024-12-16;982.0;25.741365;20.959999;18.360001;49.748814;78.119354;58.351334;48.755814;25.049156;42.758709;0.767;45.383434;84.639877;430.853119
2024-12-17;976.75;25.695002;20.74;18.280001;49.556324;78.525177;57.975189;48.558567;24.6614;41.938114;0.796;44.889824;84.639877;435.933868
2024-12-18;951.75;25.806276;20.219999;18.030001;47.977913;76.457451;55.837124;46.12595;23.536901;40.0527;0.77;43.47673;82.442841;418.64743
2024-12-19;963.0;25.342634;20.459999;18.09;47.525558;75.288315;55.589664;44.951897;23.149143;39.759636;0.736;42.625008;81.847198;419.266541
2024-12-20;974.5;25.593;20.74;18.26;48.59388;76.428467;56.896259;47.102753;23.333328;38.831589;0.772;43.147655;82.979904;425.025391
2024-12-23;969.5;25.471386;20.719999;18.370001;48.516876;76.380157;56.341942;46.71767;23.536901;39.202808;0.799;43.041191;82.852959;424.917358
2024-12-24;975.25;25.606514;20.76;18.360001;48.728619;76.428467;56.896259;46.71767;23.527208;39.486107;0.78;43.070225;83.390007;425.369415
2024-12-26;988.0;25.33626;21.139999;18.629999;48.70937;75.423592;56.846771;46.14473;23.343021;39.564262;0.81;42.992794;83.087296;426.352112
2024-12-27;980.0;24.950184;21.01;18.57;48.680496;75.43325;56.658699;46.032024;23.13945;39.134426;0.79;42.88633;82.75531;422.63739
2024-12-30;982.0;25.355564;21.07;18.58;48.189648;74.293098;55.985603;45.50605;23.265472;38.880432;0.76;42.760509;82.052246;417.310913
2024-12-31;998.25;25.664425;21.48;18.77;48.622746;75.133728;56.381538;46.209511;23.827719;39.583794;0.771;43.848137;83.311897;417.98172
2025-01-02;999.5;25.69338;21.530001;18.889999;48.334015;74.950134;55.767834;46.333088;23.633839;39.36293;0.847;44.367455;83.809891;412.536224
2025-01-03;981.0;25.567905;21.07;18.52;48.170395;74.669922;55.371895;46.133457;24.380274;39.353115;0.849;45.886219;86.426811;416.521698
2025-01-06;992.5;25.509995;21.190001;18.780001;47.766171;75.346298;56.36174;47.217159;24.612928;40.020618;0.85;47.463768;87.647392;412.358673
2025-01-07;992.25;25.577557;21.200001;18.780001;47.573685;75.18203;56.450832;48.605068;24.477215;40.874622;0.828;47.267803;86.661156;407.692474
2025-01-08;987.5;25.44243;21.129999;18.65;47.968285;74.766556;56.569614;47.825558;23.92466;41.434147;0.8;46.866066;84.96212;404.466644
2025-01-10;1013.5;25.529299;21.76;19.23;49.171341;78.47686;56.51022;47.141113;24.070068;41.443962;0.755;47.493168;86.670929;403.055908
2025-01-13;1041.5;25.818855;22.25;19.5;50.162659;79.220856;59.321377;49.470123;25.999163;42.67099;0.751;50.168148;93.252296;424.10791
2025-01-14;1043.0;25.731987;22.110001;19.43;49.267586;78.853691;60.271629;50.867531;26.309368;42.69062;0.72;50.64827;92.754303;426.475525
2025-01-15;1042.75;25.799551;22.040001;19.549999;49.219463;77.723213;60.301323;50.82;26.193045;44.025623;0.72;50.991222;94.101822;423.091827
2025-01-16;1019.0;25.423126;21.58;19.280001;49.094345;76.71833;61.004112;50.886543;25.902225;43.367935;0.717;50.462101;94.961105;433.183777
2025-01-17;1034.0;25.674076;21.809999;19.620001;49.363834;76.853607;61.687103;50.791481;26.309368;43.583897;0.727;50.579681;94.726761;449.293396
2025-01-21;1067.25;25.982937;22.42;19.860001;49.296459;75.974335;62.478981;51.82766;26.280289;43.112717;0.767;50.256332;91.455605;456.899323
2025-01-22;1056.0;26.272493;22.23;19.700001;48.622746;75.278664;61.875175;51.75161;26.949169;42.229263;0.753;51.530136;91.309135;453.545197
2025-01-23;1065.5;26.311102;22.4;19.91;48.757492;76.012978;63.538116;52.892349;27.918564;42.366684;0.745;52.754944;92.998405;468.313171
2025-01-24;1055.75;26.407621;22.25;19.76;48.613121;74.582977;63.310452;52.816299;27.346622;41.777714;0.749;51.706505;86.026459;472.308502
2025-01-27;1045.0;26.369013;22.110001;19.629999;50.210781;76.022652;63.815269;53.149014;27.133356;42.749516;0.726;51.48114;86.680687;477.615906
2025-01-28;1045.0;26.600658;22.110001;19.790001;48.690117;74.650604;63.627205;53.472221;27.317541;40.305286;0.725;51.392956;88.12587;473.512054
2025-01-29;1060.5;26.948128;22.450001;20.18;49.719936;75.578194;64.33989;53.548275;27.802238;41.178928;0.706;52.020054;90.342422;471.706757
2025-01-30;1044.0;26.755089;22.25;20.049999;49.729557;75.027435;65.47821;53.595806;27.705299;40.913887;0.7;51.265575;90.029961;473.512054
2025-01-31;1042.0;26.639267;22.16;19.790001;49.306087;73.558769;64.60714;53.025429;27.036417;40.000984;0.79;50.589481;90.039719;470.128357
2025-02-03;1058.25;26.677874;22.43;19.99;48.141525;72.621529;63.95385;52.207901;26.231817;39.323669;0.726;49.932983;90.29361;460.746674
2025-02-04;1075.0;26.764742;22.74;20.15;45.706539;72.486267;65.032776;51.371357;27.346622;40.108963;0.739;51.794693;91.875473;465.89621
2025-02-05;1057.0;26.89987;22.49;20.17;44.705593;67.510193;63.171871;34.146172;26.949169;39.88319;0.79;50.707062;87.569283;461.368164
2025-02-06;1060.5;26.716482;22.549999;20.280001;43.839394;66.949799;61.7267;33.899014;25.679264;39.510178;0.78;49.482254;82.140137;458.70462
2025-02-07;1049.5;26.610312;22.280001;19.969999;44.041504;67.249321;61.706905;32.834324;26.028246;39.608334;0.782;49.266685;82.071785;459.316254
2025-02-10;1049.5;26.919172;22.27;20.17;44.359112;66.824188;61.578224;33.366669;26.590496;39.991169;0.792;50.932426;84.952347;463.637177
2025-02-11;1043.5;26.919172;22.27;20.01;44.695969;67.558517;62.330505;34.650002;26.125187;40.423077;0.781;50.707062;83.077545;467.898834
2025-02-12;1027.75;26.996387;21.940001;20.200001;43.52179;66.737213;61.429749;34.849632;25.339975;39.647598;0.757;48.92374;79.269325;470.128357
2025-02-13;1030.0;27.208731;21.940001;20.219999;43.993385;67.432907;62.221619;34.89716;25.621099;40.050064;0.759;49.678223;79.542732;459.927887
2025-02-14;1036.0;27.189426;22.129999;20.32;44.368736;68.118919;63.310452;34.811604;25.698652;39.804657;0.759;49.874195;81.036133;473.738953
2025-02-18;1038.5;27.392115;22.190001;20.6;44.680168;68.17746;63.805374;36.132965;26.289984;40.020618;0.736;50.618877;81.763184;494.790894
2025-02-19;1031.75;27.237684;22.02;20.469999;44.806686;68.470146;62.993698;35.790745;26.299677;46.931213;0.722;51.392956;82.342842;502.396881
2025-02-20;1045.5;26.948128;22.299999;20.540001;45.303024;69.523842;63.181774;36.304073;25.805286;45.321358;0.75;52.07885;78.855003;489.098816
2025-02-21;1039.5;26.591007;22.23;20.24;46.89909;71.279984;62.122635;36.361115;24.971605;44.693119;0.784;51.530136;76.536308;483.367249
2025-02-24;1029.0;26.089109;22.07;19.969999;47.103466;71.787315;61.974163;36.094944;24.564459;44.055069;0.751;51.147995;76.153137;478.010498
2025-02-25;1031.25;26.118063;22.049999;19.940001;47.453819;72.460503;62.340405;36.351608;24.729256;43.318859;0.746;52.480587;77.037384;481.009491
2025-02-26;1024.5;26.175976;21.91;19.870001;45.721504;71.475113;62.162228;36.31358;24.448132;41.905323;0.726;52.118042;76.418411;472.06189
2025-02-27;1022.75;25.876766;21.82;19.43;45.341953;71.465355;62.182026;35.838272;24.322111;41.856239;0.738;51.47134;78.186897;474.064484
2025-02-28;1011.5;25.567905;21.530001;19.07;45.935612;72.382462;62.340405;35.077782;23.18792;41.993668;0.716;51.304771;79.601685;474.301239
2025-03-03;998.25;25.143221;21.27;18.68;45.332218;70.079948;59.948421;33.784943;22.615976;40.796097;0.69;48.600388;76.605087;459.543121
2025-03-04;984.0;25.278349;21.030001;18.52;44.592579;69.953117;59.352905;34.792591;22.373627;41.070946;0.676;47.512764;73.962173;452.193695
2025-03-05;997.75;25.471386;21.200001;18.65;44.573112;69.962875;60.702736;37.501854;23.391491;40.639042;0.71;48.864952;74.974136;461.190643
2025-03-06;1014.0;25.374868;21.51;18.879999;46.772575;72.831245;60.404984;38.271854;24.183928;42.023125;0.687;50.109356;75.268898;476.323608
2025-03-07;1010.25;25.577557;21.52;19.07;48.115604;73.758095;60.107227;39.250992;24.59482;42.337238;0.693;50.050568;75.779785;492.877106
2025-03-10;999.75;25.703032;21.299999;19.18;49.254265;74.450798;59.789619;39.526669;24.340458;42.513927;0.68;49.52145;75.750305;482.183411
2025-03-11;997.75;25.712683;21.27;19.059999;47.337036;72.597092;59.521633;39.336548;24.320892;41.551941;0.69;50.148552;75.485046;469.082642
2025-03-12;987.5;25.654772;21.040001;18.780001;45.818829;71.348274;58.558887;37.872593;24.154577;40.580135;0.69;49.737011;76.349632;465.008423
2025-03-13;996.75;25.69338;21.219999;18.889999;45.984276;71.797066;58.151955;38.385925;24.516554;40.334732;0.67;49.060921;75.475212;460.786133
2025-03-14;999.25;25.538948;21.469999;18.83;45.916145;72.080002;59.372757;39.631233;25.338337;41.13966;0.689;49.766411;75.288536;471.055664
2025-03-17;1015.5;25.925026;21.43;18.959999;46.704453;72.733688;61.119598;40.572346;25.954678;42.837864;0.715;51.099003;76.369286;475.840179
2025-03-18;1012.75;25.925026;21.34;18.889999;46.402752;72.889786;61.119598;40.714939;26.610147;42.808414;0.705;51.020615;75.062569;474.676117
2025-03-19;1008.25;25.915375;21.219999;18.870001;45.672844;73.406868;61.993019;41.076172;27.363449;42.975285;0.705;51.294971;76.015594;472.93988
2025-03-20;1013.0;25.963633;21.290001;18.98;45.273827;72.148293;61.367733;40.173084;27.764557;42.710251;0.68;51.392956;75.573463;470.582092
2025-03-21;1009.75;25.809202;21.16;18.879999;44.865078;71.465355;61.258556;39.460121;27.226484;41.542122;0.704;51.422352;75.435913;466.054077
2025-03-24;1007.25;25.751291;21.15;18.93;44.699635;70.948265;61.605934;39.688271;27.030821;42.111465;0.67;51.47134;75.485046;473.482452
2025-03-25;1001.75;25.83816;21.18;18.77;44.816418;71.660484;61.387581;39.165436;26.590582;42.239075;0.638;49.129509;73.716545;472.466339
2025-03-26;1001.0;25.645121;21.16;18.559999;45.809093;72.382462;62.231228;40.078026;26.531881;42.67099;0.629;49.492054;75.29837;477.093079
2025-03-27;1016.75;25.509995;21.379999;18.51;46.986675;74.636169;61.973167;40.524815;26.884073;43.073448;0.669;49.874195;76.614906;473.245667
2025-03-28;1023.0;25.548601;21.48;18.459999;46.587662;74.567879;60.603485;40.125557;26.659063;42.464848;0.626;49.090313;76.035233;459.030182
2025-03-31;1014.75;25.423126;21.34;18.559999;46.723911;74.558121;62.459503;40.665321;26.424267;42.140915;0.605;49.204235;76.781937;464.633331
2025-04-01;1034.25;25.99259;21.75;18.719999;46.918556;75.953278;63.074871;40.626766;26.218821;42.767086;0.591;49.095272;78.196716;473.641876
2025-04-02;1029.5;26.233887;21.700001;18.700001;46.684986;76.10939;63.521503;41.050865;25.895977;42.964302;0.61;49.481613;78.432518;466.167725
2025-04-03;1011.5;26.040848;21.370001;18.68;46.2957;76.294754;60.84169;37.532768;25.397036;40.765305;0.574;50.234486;78.461998;442.95343
2025-04-04;977.0;25.230087;20.73;18.74;42.159546;71.416565;55.372887;34.159252;22.941469;38.073261;0.517;46.955524;71.790863;425.5401
2025-04-07;983.0;24.58341;20.75;18.719999;41.828659;70.089706;55.154533;33.937565;23.058867;36.564529;0.506;47.084305;70.778893;419.095581
2025-04-08;992.75;24.390373;20.59;18.74;40.670532;67.816475;55.104908;32.752018;22.266434;35.992592;0.481;46.440403;67.271393;408.839661
2025-04-09;1012.75;25.114265;21.09;19.049999;43.191154;72.480019;58.122177;35.923122;24.144794;38.329643;0.537;47.956055;69.265854;448.041718
2025-04-10;1029.0;24.863316;21.33;19.18;43.288475;71.445847;57.506813;34.930344;23.675203;36.781467;0.508;47.866898;68.745132;439.726166
2025-04-11;1042.75;25.394171;21.68;19.58;44.612045;74.441048;58.836792;35.759262;25.250288;37.333687;0.502;50.680267;70.739586;454.515991
2025-04-14;1041.75;25.365215;21.67;19.42;45.186237;75.192284;59.839245;36.212276;26.00359;37.678814;0.537;51.631264;71.142426;462.970184
2025-04-15;1036.0;25.230087;21.610001;19.5;44.835884;74.343475;59.253654;36.05806;25.817713;36.850491;0.566;51.730328;71.839989;456.624603
2025-04-16;1038.75;25.596861;21.709999;19.58;44.894279;74.519096;58.757393;35.913479;26.385134;37.00827;0.602;52.770481;72.802834;447.873444
2025-04-17;1036.5;25.722336;21.620001;19.58;46.539001;77.03624;59.293358;36.472523;26.678629;37.590069;0.579;52.007702;73.588829;447.526978
2025-04-21;1029.5;25.703032;21.6;19.51;46.801773;76.880135;58.67799;36.674934;26.610147;36.761749;0.61;52.067139;73.814789;437.122589
2025-04-22;1035.0;26.040848;21.58;19.23;47.239716;78.138702;60.196552;37.918316;27.255836;37.353405;0.64;52.968605;74.217621;450.090942
2025-04-23;1040.25;26.031197;21.700001;19.09;46.830967;77.87529;60.613411;37.89904;27.343884;37.333687;0.613;52.582264;74.561493;451.853027
2025-04-24;1053.0;26.301451;21.879999;19.129999;47.473286;78.831413;61.248627;39.315918;28.302631;37.570343;0.668;53.176636;75.946823;459.841949
